ID,RegistrationDate,Deposit,UpsellDate,AccessoryRate,PaymentMethod,rateTypeEntity,RatePerUnit,DaysOnDeposit,MainApplicantGender,Age,Region,Town,Occupation,SupplierName,Term,TotalContractValue,ExpectedTermDate,FirstPaymentDate,LastPaymentDate
ID_K5GUZ7V,2018-04-30 11:11:21,2500,,0.0,FINANCED,DAILY,55,3,Female,40.0,Nyanza,Kisii,Business,d_light,556,33080.0,2019-11-07 11:11:21,2018-04-30 11:11:22,2021-03-08 17:55:15
ID_KYAQTHK,2018-01-19 13:21:42,2999,,0.0,FINANCED,DAILY,55,3,Female,34.0,,UNKNOWN,Business,d_light,547,33084.0,2019-07-20 13:21:42,2018-01-19 13:21:46,2020-09-02 20:46:48
ID_DN7M8N8,2017-08-25 15:38:41,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,,UNKNOWN,Business,d_light,364,16560.0,2018-08-24 15:38:41,2017-08-25 15:39:34,2018-08-26 04:40:04
ID_7B8ZMXG,2018-02-26 13:19:10,2999,,0.0,FINANCED,DAILY,55,3,Female,53.0,Nyanza,Kisumu,Farmer,d_light,547,33084.0,2019-08-27 13:19:10,2018-02-26 13:19:39,2020-09-27 15:43:41
ID_FKYTV2Q,2018-03-23 12:13:52,2999,2018-03-26 00:00:00,40.0,FINANCED,DAILY,55,3,Male,,Nyanza,Kisii,Farmer,d_light,568,56964.0,2019-10-12 12:13:52,2018-03-23 12:13:54,2020-01-24 17:48:08
ID_NO7YUTC,2018-01-19 13:58:51,2000,,0.0,FINANCED,DAILY,40,7,Male,31.0,Nyanza,Migori,Other,d_light,364,16560.0,2019-01-18 13:58:51,2018-01-19 13:58:49,2021-05-12 19:14:17
ID_3O2UDFZ,2020-02-01 11:36:25,2400,,0.0,FINANCED,DAILY,50,3,Male,29.0,Coast Region,Mombasa,Teacher,d_light,240,14400.0,2020-09-28 11:36:25,2020-02-01 11:36:33,2021-05-15 16:14:53
ID_DVV6VKO,2018-03-12 18:08:22,2999,,0.0,FINANCED,DAILY,55,3,Male,38.0,Nyanza,Kisii,Business,d_light,547,33084.0,2019-09-10 18:08:22,2018-03-12 18:08:23,2021-05-15 12:13:05
ID_YRIN6NZ,2017-08-15 06:49:00,2000,,0.0,FINANCED,DAILY,40,7,Male,43.0,Nyanza,Migori,Business,d_light,364,16560.0,2018-08-14 06:49:00,2017-08-15 06:49:15,2018-10-20 08:09:31
ID_QE5U4FU,2018-02-02 09:11:18,2999,,0.0,FINANCED,DAILY,55,3,Female,27.0,North Rift,Baringo,Farmer,d_light,547,33084.0,2019-08-03 09:11:18,2018-02-02 09:11:31,2021-05-14 16:32:42
ID_PA0HAXW,2017-08-10 11:44:04,2000,,0.0,FINANCED,DAILY,40,7,Female,51.0,North Rift,Baringo,Teacher,d_light,364,16560.0,2018-08-09 11:44:04,2017-08-10 11:44:09,2018-10-03 17:12:28
ID_CL678XC,2017-07-19 13:26:59,2000,,0.0,FINANCED,DAILY,40,7,Female,33.0,Western,Bungoma,Farmer,d_light,364,16560.0,2018-07-18 13:26:59,2017-07-19 13:27:16,2019-01-13 05:04:56
ID_664W4QQ,2018-02-17 04:26:16,2999,,0.0,FINANCED,DAILY,55,3,Male,45.0,Mount Kenya Region,Tharaka-Nithi,Other,d_light,547,33084.0,2019-08-18 04:26:16,2018-02-17 04:26:33,2020-01-27 16:50:14
ID_MAS6IBG,2018-03-29 17:18:40,2500,,0.0,FINANCED,DAILY,55,3,Male,37.0,Coast Region,Kwale,Farmer,d_light,556,33080.0,2019-10-06 17:18:40,2018-03-29 17:18:43,2021-02-27 06:50:29
ID_V88610Z,2017-07-12 04:24:37,2000,,0.0,FINANCED,DAILY,40,7,Female,27.0,Mount Kenya Region,Embu,Business,d_light,364,16560.0,2018-07-11 04:24:37,2017-07-12 04:12:33,2018-08-14 15:48:34
ID_T2VMHOC,2018-03-28 11:28:38,2500,,0.0,FINANCED,DAILY,55,3,Female,,North Rift,Baringo,Farmer,d_light,556,33080.0,2019-10-05 11:28:38,2018-03-28 11:28:40,2020-08-21 15:26:46
ID_PYSRHQE,2017-09-11 10:38:45,2000,,0.0,FINANCED,DAILY,40,7,Female,44.0,Nyanza,Kisumu,Business,d_light,364,16560.0,2018-09-10 10:38:45,2017-09-11 10:38:52,2021-03-25 12:43:43
ID_GWRAEKK,2020-01-24 13:20:12,2000,,0.0,FINANCED,DAILY,40,3,Male,22.0,Nairobi Region,Kajiado,Business,d_light,270,12800.0,2020-10-20 13:20:12,2020-01-24 13:20:19,2021-04-24 07:18:47
ID_8XX0X0M,2018-03-08 13:18:17,2000,,0.0,FINANCED,DAILY,40,7,Female,30.0,Nairobi Region,Makueni,Business,d_light,364,16560.0,2019-03-07 13:18:17,2018-03-08 13:18:20,2020-03-22 07:22:46
ID_93G5LJQ,2018-04-28 14:18:29,2500,,0.0,FINANCED,DAILY,55,3,Female,,Coast Region,Kilifi,Business,d_light,556,33080.0,2019-11-05 14:18:29,2018-04-28 14:18:32,2020-01-03 14:59:49
ID_YM00L9G,2020-02-13 17:41:30,2400,,0.0,FINANCED,DAILY,50,3,Male,37.0,Nyanza,Homa Bay,Other,d_light,240,14400.0,2020-10-10 17:41:30,2020-02-13 17:41:37,2021-01-20 08:12:53
ID_YS88LBE,2018-02-15 11:45:31,2999,,0.0,FINANCED,DAILY,55,3,Male,49.0,Mount Kenya Region,Meru,Farmer,d_light,547,33084.0,2019-08-16 11:45:31,2018-02-15 11:45:42,2020-03-06 17:04:30
ID_ZKJ6AOD,2020-02-05 12:38:22,2400,,0.0,FINANCED,DAILY,50,3,Male,46.0,Western,Bungoma,Labourer,d_light,240,14400.0,2020-10-02 12:38:22,2020-02-05 12:38:27,2021-02-25 14:00:28
ID_S80DM4Q,2018-02-04 05:24:40,2999,,0.0,FINANCED,DAILY,55,3,Female,,Nairobi Region,Kajiado,Business,d_light,547,33084.0,2019-08-05 05:24:40,2018-02-04 05:25:00,2021-05-02 08:22:44
ID_FFT2048,2017-09-04 13:41:40,2000,,0.0,FINANCED,DAILY,40,7,Female,43.0,Nyanza,Nyamira,Business,d_light,364,16560.0,2018-09-03 13:41:40,2017-09-04 13:41:42,2021-05-15 18:25:44
ID_P5CHJIL,2020-01-17 11:03:20,2000,,0.0,FINANCED,DAILY,40,3,Male,28.0,Mount Kenya Region,Meru,Labourer,d_light,270,12800.0,2020-10-13 11:03:20,2020-01-17 11:03:28,2020-11-17 04:20:30
ID_2C0SG7L,2017-07-18 13:44:29,2000,,0.0,FINANCED,DAILY,40,7,Male,53.0,Coast Region,Taita/Taveta,Farmer,d_light,364,16560.0,2018-07-17 13:44:29,2017-07-18 13:44:51,2018-10-17 14:16:14
ID_UC7RUVM,2018-04-20 09:57:22,2500,,0.0,FINANCED,DAILY,55,3,Female,,Nyanza,Migori,Farmer,d_light,556,33080.0,2019-10-28 09:57:22,2018-04-20 09:57:26,2019-10-21 09:50:52
ID_53ZL4I4,2018-03-18 13:48:02,2999,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Bomet,Business,d_light,547,33084.0,2019-09-16 13:48:02,2018-03-18 13:48:06,2019-10-23 16:13:10
ID_8TVZGYY,2017-08-04 14:45:10,2000,,0.0,FINANCED,DAILY,40,7,Male,33.0,South Rift,Bomet,Driver/Motorbike Rider,d_light,364,16560.0,2018-08-03 14:45:10,2017-08-04 14:44:56,2019-07-17 15:56:37
ID_913XIQX,2017-08-27 15:08:20,2000,,0.0,FINANCED,DAILY,40,7,Male,29.0,Mount Kenya Region,Embu,Business,d_light,364,16560.0,2018-08-26 15:08:20,2017-08-27 15:08:20,2019-01-11 20:30:49
ID_5DOCY96,2018-04-30 13:29:34,2500,,0.0,FINANCED,DAILY,55,3,Male,42.0,North Rift,Baringo,Labourer,d_light,556,33080.0,2019-11-07 13:29:34,2018-04-30 13:29:35,2021-05-26 17:12:35
ID_37GR6EH,2018-04-10 08:56:04,2500,,0.0,FINANCED,DAILY,55,3,Male,35.0,North Rift,West Pokot,Business,d_light,556,33080.0,2019-10-18 08:56:04,2018-04-10 08:56:06,2021-05-06 16:58:47
ID_VCUG0ZP,2017-07-30 15:37:27,2000,,0.0,FINANCED,DAILY,40,7,Male,27.0,,UNKNOWN,Farmer,d_light,364,16560.0,2018-07-29 15:37:27,2017-07-30 15:37:14,2020-09-02 20:40:58
ID_IPMBNSP,2017-07-12 15:47:21,2000,,0.0,FINANCED,DAILY,40,7,Male,,North Rift,Turkana,Teacher,d_light,364,16560.0,2018-07-11 15:47:21,2017-07-12 15:47:23,2018-12-30 16:46:49
ID_VJIIDLM,2018-04-20 05:23:45,2500,,0.0,FINANCED,DAILY,55,3,Male,44.0,Nyanza,Nyamira,Farmer,d_light,556,33080.0,2019-10-28 05:23:45,2018-04-20 05:23:48,2021-05-10 16:07:57
ID_Q614KOB,2020-01-27 08:26:16,2000,,0.0,FINANCED,DAILY,40,3,Male,26.0,Nairobi Region,Nairobi City,Labourer,d_light,270,12800.0,2020-10-23 08:26:16,2020-01-27 08:26:20,2021-05-15 11:15:11
ID_3CL4Z0U,2018-03-12 10:33:18,2999,,0.0,FINANCED,DAILY,55,3,Male,35.0,Coast Region,Kwale,Business,d_light,547,33084.0,2019-09-10 10:33:18,2018-03-12 10:33:18,2020-07-17 12:06:32
ID_78DGSB0,2020-01-20 06:49:35,2000,,0.0,FINANCED,DAILY,40,3,Male,60.0,Coast Region,Kilifi,Farmer,d_light,270,12800.0,2020-10-16 06:49:35,2020-01-20 06:49:38,2021-03-23 14:21:08
ID_PKLYKXK,2017-08-02 11:16:25,2000,,0.0,FINANCED,DAILY,40,7,Female,62.0,Nyanza,Homa Bay,Farmer,d_light,364,16560.0,2018-08-01 11:16:25,2017-08-02 11:16:18,2018-09-02 07:56:36
ID_BNYXFFU,2018-02-16 15:31:15,2999,,0.0,FINANCED,DAILY,55,3,Male,45.0,Mount Kenya Region,Meru,Farmer,d_light,547,33084.0,2019-08-17 15:31:15,2018-02-16 15:31:47,2020-03-03 05:11:20
ID_BY4XN9D,2018-02-09 15:47:23,2999,,0.0,FINANCED,DAILY,55,3,Male,27.0,,UNKNOWN,Farmer,d_light,547,33084.0,2019-08-10 15:47:23,2018-02-09 15:47:34,2020-11-17 12:22:58
ID_HL2ATTV,2020-01-10 14:40:07,2000,,0.0,FINANCED,DAILY,40,3,Male,27.0,Nyanza,Kisumu,Farmer,d_light,270,12800.0,2020-10-06 14:40:07,2020-01-10 14:40:14,2020-11-19 15:40:45
ID_DYTQ15Z,2017-10-04 10:28:45,2000,,0.0,FINANCED,DAILY,40,7,Female,63.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2018-10-03 10:28:45,2017-10-04 10:29:33,2019-01-10 05:12:17
ID_B9CJCBN,2017-12-10 10:19:47,2000,,0.0,FINANCED,DAILY,40,7,Male,68.0,South Rift,Nakuru,Business,d_light,364,16560.0,2018-12-09 10:19:47,2017-12-10 10:19:55,2019-01-01 11:40:33
ID_V6ORWR4,2018-03-31 17:49:50,2500,,0.0,FINANCED,DAILY,55,3,Male,38.0,North Rift,Trans Nzoia,Farmer,d_light,556,33080.0,2019-10-08 17:49:50,2018-03-31 17:49:53,2020-01-26 17:00:12
ID_7FBJTUL,2017-09-28 08:13:04,2000,,0.0,FINANCED,DAILY,40,7,Female,82.0,Nairobi Region,Machakos,Labourer,d_light,364,16560.0,2018-09-27 08:13:04,2017-09-28 08:13:02,2021-05-18 08:27:15
ID_PG68JIX,2017-07-14 09:56:34,2000,,0.0,FINANCED,DAILY,40,7,Female,58.0,Western,Bungoma,Government Employee,d_light,364,16560.0,2018-07-13 09:56:34,2017-07-14 09:56:54,2018-09-02 04:31:17
ID_YYD7AQZ,2018-03-26 10:36:04,2999,2018-03-26 00:00:00,40.0,FINANCED,DAILY,55,3,Male,32.0,North Rift,West Pokot,Government Employee,d_light,568,56964.0,2019-10-15 10:36:04,2018-03-26 10:36:04,2020-03-09 17:25:27
ID_8L4MPO7,2020-01-15 17:57:52,2000,,0.0,FINANCED,DAILY,40,3,Female,47.0,Mount Kenya Region,Embu,Farmer,d_light,270,12800.0,2020-10-11 17:57:52,2020-01-15 17:57:57,2020-11-24 18:17:41
ID_D9IVVVQ,2017-07-28 07:40:54,2000,,0.0,FINANCED,DAILY,40,7,Female,44.0,North Rift,Uasin Gishu,Teacher,d_light,364,16560.0,2018-07-27 07:40:54,2017-07-28 07:40:58,2018-08-11 15:17:31
ID_TL0DOL1,2018-04-13 13:49:51,2500,,0.0,FINANCED,DAILY,55,3,Male,,North Rift,Trans Nzoia,Farmer,d_light,556,33080.0,2019-10-21 13:49:51,2018-04-13 13:49:54,2019-12-30 11:22:02
ID_2XQIN9S,2017-07-22 06:42:10,2000,,0.0,FINANCED,DAILY,40,7,Female,33.0,South Rift,Kericho,Business,d_light,364,16560.0,2018-07-21 06:42:10,2017-07-22 06:42:08,2021-05-05 13:07:04
ID_YY4D7EJ,2018-03-26 09:57:35,2500,,0.0,FINANCED,DAILY,55,3,Female,34.0,Nyanza,Homa Bay,Business,d_light,556,33080.0,2019-10-03 09:57:35,2018-03-26 09:57:35,2021-04-24 12:00:28
ID_BXPDY5P,2018-02-13 16:49:42,2999,,0.0,FINANCED,DAILY,55,3,Female,50.0,Mount Kenya Region,Kirinyaga,Farmer,d_light,547,33084.0,2019-08-14 16:49:42,2018-02-13 16:49:48,2020-03-16 13:29:04
ID_CSJBLCQ,2017-10-11 06:17:11,2000,,0.0,FINANCED,DAILY,40,7,Male,26.0,Coast Region,Tana River,Teacher,d_light,364,16560.0,2018-10-10 06:17:11,2017-10-11 06:17:17,2018-12-01 09:54:26
ID_EDVON2I,2017-07-19 09:53:13,2000,,0.0,FINANCED,DAILY,40,7,Female,56.0,Nyanza,Kisumu,Farmer,d_light,364,16560.0,2018-07-18 09:53:13,2017-07-19 09:53:22,2020-04-12 16:33:50
ID_2GB9E27,2018-02-03 12:42:16,2999,,0.0,FINANCED,DAILY,55,3,Female,58.0,Mount Kenya Region,Meru,Farmer,d_light,547,33084.0,2019-08-04 12:42:16,2018-02-03 12:42:28,2021-05-25 16:30:53
ID_8A3T540,2020-01-08 11:43:02,2000,,0.0,FINANCED,DAILY,40,3,Male,55.0,North Rift,Uasin Gishu,Business,d_light,270,12800.0,2020-10-04 11:43:02,2020-01-08 11:43:08,2020-11-26 08:56:22
ID_EUP891T,2020-02-06 13:41:04,2400,,0.0,FINANCED,DAILY,50,3,Female,34.0,Mount Kenya Region,Meru,Business,d_light,240,14400.0,2020-10-03 13:41:04,2020-02-06 13:41:10,2020-12-25 09:03:49
ID_YU70TP7,2018-02-09 14:03:54,2999,,0.0,FINANCED,DAILY,55,3,Female,,Coast Region,Tana River,Labourer,d_light,547,33084.0,2019-08-10 14:03:54,2018-02-09 14:04:17,2021-05-04 12:43:59
ID_KIH9X85,2020-02-04 12:47:48,2400,,0.0,FINANCED,DAILY,50,3,Male,26.0,Coast Region,Kilifi,Driver/Motorbike Rider,d_light,240,14400.0,2020-10-01 12:47:48,2020-02-04 12:47:53,2020-12-10 07:01:42
ID_URB2357,2017-07-09 10:10:17,2000,,0.0,FINANCED,DAILY,40,7,Female,67.0,Nyanza,Siaya,Business,d_light,364,16560.0,2018-07-08 10:10:17,2017-07-09 09:58:16,2019-09-07 18:04:27
ID_SKM83Q4,2020-01-14 09:13:11,2000,,0.0,FINANCED,DAILY,40,3,Male,43.0,Mount Kenya Region,Samburu,Business,d_light,270,12800.0,2020-10-10 09:13:11,2020-01-14 09:13:16,2021-04-07 13:50:20
ID_AT4JQ3Y,2018-04-26 14:47:51,2500,2018-04-30 00:00:00,40.0,FINANCED,DAILY,55,3,Male,,South Rift,Bomet,Other,d_light,573,56960.0,2019-11-20 14:47:51,2018-04-26 14:47:54,2020-01-22 19:11:27
ID_E96DGBO,2018-03-31 18:10:00,2500,,0.0,FINANCED,DAILY,55,3,Male,,,UNKNOWN,Farmer,d_light,556,33080.0,2019-10-08 18:10:00,2018-03-31 18:10:02,2020-11-17 12:24:21
ID_JB2GVZC,2017-09-07 17:27:13,2000,,0.0,FINANCED,DAILY,40,7,Male,42.0,Nyanza,Kisumu,Business,d_light,364,16560.0,2018-09-06 17:27:13,2017-09-07 17:27:02,2020-01-11 05:31:04
ID_D91O1RX,2020-02-10 12:05:08,2400,,0.0,FINANCED,DAILY,50,3,Male,62.0,Nyanza,Siaya,Farmer,d_light,240,14400.0,2020-10-07 12:05:08,2020-02-10 12:05:12,2021-04-17 16:21:39
ID_WKIXDKD,2017-09-27 09:37:34,2000,,0.0,FINANCED,DAILY,40,7,Female,49.0,Western,Vihiga,Business,d_light,364,16560.0,2018-09-26 09:37:34,2017-09-27 09:38:04,2019-01-24 17:24:57
ID_PXDSLVD,2017-07-05 07:39:04,2000,,0.0,FINANCED,DAILY,40,7,Male,26.0,Coast Region,Kwale,Business,d_light,364,16560.0,2018-07-04 07:39:04,2017-07-05 07:27:11,2021-05-09 11:49:18
ID_02WJRXD,2017-09-10 17:12:33,2000,,0.0,FINANCED,DAILY,40,7,Female,46.0,Nyanza,Homa Bay,Farmer,d_light,364,16560.0,2018-09-09 17:12:33,2017-09-10 17:12:10,2019-02-10 17:00:41
ID_SNM6UNV,2018-04-02 09:09:57,2500,,0.0,FINANCED,DAILY,55,3,Male,34.0,Coast Region,Kwale,Farmer,d_light,556,33080.0,2019-10-10 09:09:57,2018-04-02 09:09:58,2020-07-10 14:35:31
ID_XBDIYEM,2018-01-27 10:26:33,2999,,0.0,FINANCED,DAILY,55,3,Male,33.0,Coast Region,Mombasa,Government Employee,d_light,547,33084.0,2019-07-28 10:26:33,2018-01-27 10:26:45,2019-12-19 04:53:59
ID_GNIIYSA,2017-08-18 15:27:20,2000,,0.0,FINANCED,DAILY,40,7,Female,28.0,Nyanza,Siaya,Business,d_light,364,16560.0,2018-08-17 15:27:20,2017-08-18 15:27:06,2020-11-22 09:14:48
ID_Y6OIO3V,2017-11-05 12:36:34,2000,,0.0,FINANCED,DAILY,40,7,Female,61.0,Nairobi Region,Kiambu,Business,d_light,364,16560.0,2018-11-04 12:36:34,2017-11-05 12:36:20,2018-10-12 21:21:21
ID_5Q8BEVX,2020-01-08 10:37:18,2000,,0.0,FINANCED,DAILY,40,3,Female,33.0,Nyanza,Siaya,Farmer,d_light,270,12800.0,2020-10-04 10:37:18,2020-01-08 10:37:24,2021-04-26 16:15:25
ID_DPYLV5Q,2018-02-17 12:20:18,2000,,0.0,FINANCED,DAILY,40,7,Female,36.0,Nairobi Region,Nairobi City,Business,d_light,364,16560.0,2019-02-16 12:20:18,2018-02-17 12:20:26,2019-02-17 19:24:03
ID_HOO8XP8,2018-03-10 12:37:22,2000,,0.0,FINANCED,DAILY,40,7,Female,41.0,Coast Region,Taita/Taveta,Business,d_light,364,16560.0,2019-03-09 12:37:22,2018-03-10 12:37:24,2019-08-24 17:32:08
ID_LSELNDC,2017-08-04 12:31:24,2000,,0.0,FINANCED,DAILY,40,7,Male,,Nyanza,Siaya,Driver/Motorbike Rider,d_light,364,16560.0,2018-08-03 12:31:24,2017-08-04 12:31:12,2020-06-10 12:56:38
ID_J6MOW1T,2018-03-06 08:26:36,2999,,0.0,FINANCED,DAILY,55,3,Male,32.0,Coast Region,Kilifi,Business,d_light,547,33084.0,2019-09-04 08:26:36,2018-03-06 08:26:37,2019-10-21 15:37:22
ID_YU7IEZH,2017-08-10 10:34:14,2000,,0.0,FINANCED,DAILY,40,7,Male,50.0,Western,Bungoma,Business,d_light,364,16560.0,2018-08-09 10:34:14,2017-08-10 10:34:13,2019-06-15 16:04:13
ID_3CSCLNJ,2017-09-25 12:05:54,2000,,0.0,FINANCED,DAILY,40,7,Female,37.0,South Rift,Narok,Farmer,d_light,364,16560.0,2018-09-24 12:05:54,2017-09-25 12:06:10,2020-09-02 16:53:41
ID_ELPMOM1,2017-07-18 13:13:19,3500,,0.0,FINANCED,MONTHLY,1000,60,Male,43.0,Nairobi Region,Kiambu,Business,d_light,12,15500.0,2017-07-30 13:13:19,2017-07-18 13:33:17,2018-07-10 06:14:41
ID_N9B5161,2020-01-27 12:04:40,2000,,0.0,FINANCED,DAILY,40,3,Male,46.0,Nairobi Region,Nairobi City,Business,d_light,270,12800.0,2020-10-23 12:04:40,2020-01-27 12:04:43,2021-05-25 21:07:57
ID_IV0LPUR,2020-01-13 16:02:15,2000,,0.0,FINANCED,DAILY,40,3,Male,26.0,Coast Region,Mombasa,Other,d_light,270,12800.0,2020-10-09 16:02:15,2020-01-13 16:02:20,2021-03-07 08:41:02
ID_1U4QPWM,2017-07-06 15:02:22,2000,,0.0,FINANCED,DAILY,40,7,Male,38.0,Nyanza,Homa Bay,Government Employee,d_light,364,16560.0,2018-07-05 15:02:22,2017-07-06 14:50:35,2019-01-28 15:31:02
ID_0FC7A7V,2018-02-16 15:57:06,3500,,0.0,FINANCED,MONTHLY,1000,60,Male,43.0,Nairobi Region,Nairobi City,Farmer,d_light,12,15500.0,2018-02-28 15:57:06,2018-02-16 16:00:54,2019-04-08 10:36:34
ID_TCBOTBJ,2020-02-20 16:28:17,2400,,0.0,FINANCED,DAILY,50,3,Female,58.0,Nyanza,Migori,Farmer,d_light,240,14400.0,2020-10-17 16:28:17,2020-02-20 16:28:23,2021-05-12 17:21:57
ID_U459ZK4,2017-08-24 09:47:18,2000,,0.0,FINANCED,DAILY,40,7,Male,33.0,Nairobi Region,Machakos,Labourer,d_light,364,16560.0,2018-08-23 09:47:18,2017-08-24 09:47:22,2018-10-18 16:15:24
ID_T93EXG7,2018-04-19 09:45:36,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Laikipia,Other,d_light,556,33080.0,2019-10-27 09:45:36,2018-04-19 09:45:39,2020-02-19 09:08:08
ID_U1ED7E8,2017-09-20 09:13:02,2000,,0.0,FINANCED,DAILY,40,7,Male,42.0,Nyanza,Siaya,Business,d_light,364,16560.0,2018-09-19 09:13:02,2017-09-20 09:13:09,2019-03-16 11:50:47
ID_8BH6V9X,2020-01-04 13:24:24,2000,,0.0,FINANCED,DAILY,40,3,Male,24.0,Nyanza,Siaya,Business,d_light,270,12800.0,2020-09-30 13:24:24,2020-01-04 13:23:43,2021-01-24 11:12:26
ID_344IX8D,2017-09-26 08:28:17,2000,,0.0,FINANCED,DAILY,40,7,Male,75.0,South Rift,Kericho,Business,d_light,364,16560.0,2018-09-25 08:28:17,2017-09-26 08:28:17,2019-05-04 09:36:08
ID_EKXAA64,2018-03-26 10:38:19,2500,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Narok,Farmer,d_light,556,33080.0,2019-10-03 10:38:19,2018-03-26 10:38:19,2021-04-16 17:02:37
ID_50AO6DX,2020-02-09 16:55:33,2400,,0.0,FINANCED,DAILY,50,3,Female,48.0,Western,Bungoma,Business,d_light,240,14400.0,2020-10-06 16:55:33,2020-02-09 16:55:42,2021-05-26 03:13:17
ID_8NAYL1C,2018-03-14 14:15:37,2999,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Meru,Business,d_light,547,33084.0,2019-09-12 14:15:37,2018-03-14 14:15:39,2020-04-15 16:30:11
ID_WOEHKTO,2020-01-15 08:58:14,2000,,0.0,FINANCED,DAILY,40,3,Male,35.0,Nyanza,Kisumu,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-11 08:58:14,2020-01-15 08:58:21,2021-04-07 19:18:50
ID_PO40904,2017-07-14 14:05:34,2000,,0.0,FINANCED,DAILY,40,7,Male,54.0,Western,Bungoma,Farmer,d_light,364,16560.0,2018-07-13 14:05:34,2017-07-14 14:05:31,2018-07-13 17:20:29
ID_FXBRAS3,2020-02-14 16:15:47,2400,,0.0,FINANCED,DAILY,50,3,Male,44.0,South Rift,Nakuru,Labourer,d_light,240,14400.0,2020-10-11 16:15:47,2020-02-14 16:15:54,2021-02-04 08:04:40
ID_XSRL8VO,2017-09-30 14:39:54,2000,,0.0,FINANCED,DAILY,40,7,Male,32.0,Western,Bungoma,Farmer,d_light,364,16560.0,2018-09-29 14:39:54,2017-09-30 14:39:37,2018-11-29 16:47:38
ID_09ED73T,2020-02-11 15:14:43,2400,,0.0,FINANCED,DAILY,50,3,Female,42.0,Nyanza,Siaya,Other,d_light,240,14400.0,2020-10-08 15:14:43,2020-02-11 15:14:48,2021-04-20 16:27:53
ID_S71I2GF,2018-01-22 16:20:18,2999,,0.0,FINANCED,DAILY,55,3,Male,28.0,South Rift,Narok,Farmer,d_light,547,33084.0,2019-07-23 16:20:18,2018-01-22 16:20:27,2021-05-24 17:50:28
ID_9OWXCAT,2018-04-11 14:49:49,2500,,0.0,FINANCED,DAILY,55,3,Male,29.0,Western,Bungoma,Business,d_light,556,33080.0,2019-10-19 14:49:49,2018-04-11 14:49:51,2020-12-29 18:18:45
ID_NCX6TS6,2018-03-29 14:07:27,2000,,0.0,FINANCED,DAILY,40,7,Female,,Nairobi Region,Makueni,Farmer,d_light,364,16560.0,2019-03-28 14:07:27,2018-03-29 14:07:30,2019-10-19 07:54:20
ID_IEUGCAF,2017-08-28 14:33:04,2000,,0.0,FINANCED,DAILY,40,7,Female,35.0,Nyanza,Siaya,Farmer,d_light,364,16560.0,2018-08-27 14:33:04,2017-08-28 14:33:10,2019-11-24 16:35:45
ID_SRAQSVB,2020-02-04 10:33:04,2400,,0.0,FINANCED,DAILY,50,3,Female,22.0,Western,Kakamega,Farmer,d_light,240,14400.0,2020-10-01 10:33:04,2020-02-04 10:33:09,2021-03-02 08:51:31
ID_YUU6APE,2018-04-13 14:19:02,2500,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Narok,Farmer,d_light,556,33080.0,2019-10-21 14:19:02,2018-04-13 14:19:04,2020-07-02 19:29:16
ID_0ERKAEH,2018-03-09 07:35:15,2999,,0.0,FINANCED,DAILY,55,3,Male,40.0,Nyanza,Migori,Teacher,d_light,547,33084.0,2019-09-07 07:35:15,2018-03-09 07:35:17,2020-09-27 15:33:53
ID_PAJPGLM,2018-02-24 11:34:29,2999,,0.0,FINANCED,DAILY,55,3,Male,44.0,Coast Region,Kwale,Other,d_light,547,33084.0,2019-08-25 11:34:29,2018-02-24 11:34:43,2021-05-26 17:10:32
ID_TDDTUZR,2018-04-07 11:32:24,2500,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Kericho,Teacher,d_light,556,33080.0,2019-10-15 11:32:24,2018-04-07 11:32:28,2019-11-11 09:10:51
ID_8FE54VL,2018-03-18 17:06:13,2999,,0.0,FINANCED,DAILY,55,3,Male,36.0,Nyanza,Kisii,Teacher,d_light,547,33084.0,2019-09-16 17:06:13,2018-03-18 17:06:17,2021-02-27 06:50:53
ID_6ETY28B,2018-02-04 13:17:10,2999,,0.0,FINANCED,DAILY,55,3,Male,,Coast Region,Kilifi,Teacher,d_light,547,33084.0,2019-08-05 13:17:10,2018-02-04 13:17:25,2019-09-02 16:33:30
ID_BJ9OLOT,2020-01-16 13:38:32,2000,,0.0,FINANCED,DAILY,40,3,Female,28.0,South Rift,Bomet,Teacher,d_light,270,12800.0,2020-10-12 13:38:32,2020-01-16 13:38:39,2021-05-26 16:06:17
ID_SH94QMQ,2018-04-07 06:59:39,2500,,0.0,FINANCED,DAILY,55,3,Female,52.0,Nyanza,Homa Bay,Farmer,d_light,556,33080.0,2019-10-15 06:59:39,2018-04-07 06:59:43,2019-12-24 17:04:12
ID_E6MGN8J,2018-03-03 09:24:02,2999,,0.0,FINANCED,DAILY,55,3,Male,52.0,Coast Region,Kilifi,Teacher,d_light,547,33084.0,2019-09-01 09:24:02,2018-03-03 09:24:05,2020-10-27 20:32:55
